Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Info
New York,01/01/1959,25.6,42.7,33,23.2,68,,17.2,,76.42,0.3,33.33,,7.1,,1023.7,"Light Snow, Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/02/1959,38.1,48.8,44.1,35.3,73.29,,22.7,,236.12,1,29.17,,8.1,,1006,"Light Drizzle, Rain, Fog, Light Rain",40.71455,-74.00714,
New York,01/03/1959,33.1,46.1,38.9,26.9,62.34,,15.7,,272.62,0,0,,9.6,,1011.1,Smoke Or Haze,40.71455,-74.00714,
New York,01/04/1959,27.4,43.1,36.7,26.2,66.51,,36.7,,236.04,0,0,,7.3,,1005.4,"Light Snow, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/05/1959,14.6,25.1,17.7,-2.5,40.3,,36.7,,305.75,0,0,,14.8,,1014.3,,40.71455,-74.00714,
New York,01/06/1959,14.6,21.3,17.7,-0.9,43.67,,36.1,,297.08,0,0,,14.4,,1016.3,,40.71455,-74.00714,
New York,01/07/1959,17,33,23.6,6.7,48.24,,25.6,,295.25,0,0,,14.5,,1016.4,,40.71455,-74.00714,
New York,01/08/1959,21.8,33.4,26.3,13.8,59.21,,21.5,,307.58,0,0,,14,,1015.7,,40.71455,-74.00714,
New York,01/09/1959,21.3,30.8,25.5,10.9,53.69,,26.5,,300.5,0,0,,14.3,,1008.3,,40.71455,-74.00714,
New York,01/10/1959,19.6,27.9,24,10.3,55.77,,26.8,,299.5,0,0,,14.4,,1011.7,Snow Showers,40.71455,-74.00714,
New York,01/11/1959,24.2,34.4,28.3,14.4,55.73,,23.1,,306,0,0,,14.7,,1018.5,Snow Showers,40.71455,-74.00714,
New York,01/12/1959,25.5,39.9,32.9,20.5,61.36,,19.8,,276.21,0,0,,10.7,,1024.1,Smoke Or Haze,40.71455,-74.00714,
New York,01/13/1959,33.6,39.8,36,23.7,62,,29.6,,276.96,0,0,,9.4,,1013.2,"Snow Showers, Light Snow, Smoke Or Haze",40.71455,-74.00714,
New York,01/14/1959,29.9,39.8,34.4,21.1,58.58,,18.4,,277.08,0,4.17,,10.8,,1017.6,"Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/15/1959,34.6,44.5,39.3,35.2,85.3,,12.9,,170.46,0,12.5,,2.5,,1004.3,"Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/16/1959,29.7,44.4,39.2,36.4,89.6,,25.2,,207.04,0.4,70.83,,4.3,,987.8,"Ice, Snow Showers, Light Snow, Light Drizzle, Fog, Light Rain",40.71455,-74.00714,
New York,01/17/1959,15.7,24.2,19.9,7.5,58.39,,22.7,,250.17,0,4.17,,11.9,,1005.3,"Snow Showers, Smoke Or Haze",40.71455,-74.00714,
New York,01/18/1959,13.5,24.2,18.7,4,52.55,,15.7,,250.42,0,0,,11.5,,1022.6,Smoke Or Haze,40.71455,-74.00714,
New York,01/19/1959,16.1,36.4,27.6,14.8,58.3,,23.3,,212.92,0,0,,8.3,,1022.3,Smoke Or Haze,40.71455,-74.00714,
New York,01/20/1959,34.5,36.1,35,30.2,83.74,,13.5,,118.54,0.4,54.17,,2.8,,1023.7,"Ice, Light Snow, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/21/1959,34.9,53.6,42.7,41.5,95.4,,17.7,,114.58,0.1,37.5,,1.6,,1012.8,"Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/22/1959,27.6,56.2,44.4,31.6,63.39,,22.7,,240.5,0.1,29.17,,11,,1005.2,"Fog, Rain Showers",40.71455,-74.00714,
New York,01/23/1959,21.8,29.8,25.1,5.9,43.47,,19.4,,267.67,0,0,,13.9,,1025.6,,40.71455,-74.00714,
New York,01/24/1959,20.5,36.6,27.2,9.5,47.29,,16,,253.5,0,0,,12.3,,1028.2,,40.71455,-74.00714,
New York,01/25/1959,35.8,52.1,42.3,25.3,51.69,,21.5,,246.62,0,0,,11.2,,1015,"Light Snow, Smoke Or Haze",40.71455,-74.00714,
New York,01/26/1959,21.3,34.6,26.9,10.4,50.67,,19.5,,89.42,0,8.33,,12.8,,1022.5,"Snow Showers, Light Snow",40.71455,-74.00714,
New York,01/27/1959,25.6,32.6,28.8,25.2,86.58,,14,,199.67,0.1,37.5,,3.7,,1019.9,"Light Snow, Fog, Freezing Drizzle/Freezing Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/28/1959,19,38.4,28.1,14.7,57.14,,12.3,,226,0,0,,6.4,,1025.3,Smoke Or Haze,40.71455,-74.00714,
New York,01/29/1959,24.9,40.1,33,24.9,72.21,,12.8,,202.21,0,0,,3.5,,1026.8,Smoke Or Haze,40.71455,-74.00714,
New York,01/30/1959,39,56.5,44.7,37.5,78.31,,28,,243.33,0,12.5,,5.9,,1015.3,"Light Drizzle, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,01/31/1959,21.8,38.5,32.3,15.6,49.95,,22.1,,316.29,0,0,,14.7,,1028,,40.71455,-74.00714,
New York,02/01/1959,15.7,24.4,19.8,4.2,50.62,,21.5,,306.92,0,0,,14.9,,1037.6,,40.71455,-74.00714,
New York,02/02/1959,8,27.4,17.2,-0.5,46.1,,17.2,,290.08,0,0,,12.2,,1037.5,Smoke Or Haze,40.71455,-74.00714,
New York,02/03/1959,16.6,39.9,28.1,13.8,55.35,,20.4,,212.79,0,4.17,,7.5,,1022.4,"Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/04/1959,35.3,47.5,43.1,38.6,84.72,,18.4,,209.08,0.6,41.67,,4,,1000.1,"Light Drizzle, Rain, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/05/1959,35.5,47.4,41.5,28.8,61.47,,16.2,,162,0,0,,6.6,,1011,"Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/06/1959,21.8,40.3,34.9,11.8,39.71,,24.1,,274.42,0,0,,11.9,,1021,Smoke Or Haze,40.71455,-74.00714,
New York,02/07/1959,17.9,42.4,29.7,10.2,43.9,,20.7,,243,0,0,,11.8,,1029.3,Smoke Or Haze,40.71455,-74.00714,
New York,02/08/1959,26.5,44,37.9,17.3,43.84,,21.6,,255.12,0,0,,12.8,,1020.1,Smoke Or Haze,40.71455,-74.00714,
New York,02/09/1959,19.1,31.7,23.3,13.5,68.68,,18.1,,71.79,0.2,54.17,,7.1,,1027.6,"Light Snow, Light Drizzle, Fog, Freezing Drizzle/Freezing Rain, Light Rain, Smoke Or Haze, Light Freezing Rain",40.71455,-74.00714,
New York,02/10/1959,32.7,44.1,38.4,37.2,95.33,,16.6,,145.12,0.5,62.5,,1.3,,1005.1,"Light Drizzle, Rain, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/11/1959,23.7,40.5,33.5,22.4,66.39,,27.1,,240.46,0,4.17,,9.4,,1018.5,"Snow Showers, Light Drizzle, Fog, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,02/12/1959,19.5,33.6,26.6,13.6,58.32,,19.4,,205.42,0,0,,10,,1037.7,Smoke Or Haze,40.71455,-74.00714,
New York,02/13/1959,31.1,51,40.7,34.3,78.41,,17.2,,251.88,0.1,29.17,,6.5,,1021.9,"Light Drizzle, Rain Showers, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/14/1959,34.6,38.8,36.4,31,81.02,,10.7,,57,0.4,37.5,,5,,1021.5,"Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/15/1959,29.9,44.9,38.6,29.8,71.76,,32,,246.33,0.1,12.5,,10.8,,1014,"Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/16/1959,25.6,43.1,34.7,24.3,65.85,,19.1,,147.83,0,0,,7.9,,1020.6,Smoke Or Haze,40.71455,-74.00714,
New York,02/17/1959,33.1,50.6,42.1,30.2,63.54,,13.5,,212.5,0,0,,4.3,,1011,Smoke Or Haze,40.71455,-74.00714,
New York,02/18/1959,35,44,38.8,33.4,80.96,,20,,144.75,0,4.17,,3.9,,1000.3,"Light Drizzle, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/19/1959,11.9,33.2,22.9,5.9,48.35,,30.2,,301.25,0,0,,14.8,,1007.2,,40.71455,-74.00714,
New York,02/20/1959,8.9,21.4,14.7,-5.1,41.02,,20.4,,290.71,0,0,,14.9,,1023.3,,40.71455,-74.00714,
New York,02/21/1959,16.2,34.5,25.6,6.1,43.54,,24.1,,258.21,0,0,,12.5,,1019.4,Smoke Or Haze,40.71455,-74.00714,
New York,02/22/1959,20,37.3,27.8,8.6,44.84,,19.3,,275.96,0,0,,13.6,,1026.1,Smoke Or Haze,40.71455,-74.00714,
New York,02/23/1959,26.7,37,32.3,27.9,83.92,,11.2,,140.29,0.1,20.83,,2.7,,1009.6,"Snow Showers, Light Snow, Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/24/1959,25.1,39.8,34,20.6,59.55,,26.6,,285.17,0,4.17,,10.6,,1008.7,"Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,02/25/1959,18.6,40.9,28.3,9.8,46.52,,17.6,,255.75,0,0,,11.1,,1023.7,Smoke Or Haze,40.71455,-74.00714,
New York,02/26/1959,26.3,44.1,34.9,21.1,59.35,,11.6,,173.29,0,0,,5.2,,1019.9,Smoke Or Haze,40.71455,-74.00714,
New York,02/27/1959,30.4,49.4,38.8,31.8,77.7,,10.5,,156.21,0,0,,3.1,,1019.3,"Fog, Smoke Or Haze",40.71455,-74.00714,
New York,02/28/1959,33.4,42.4,36.5,32.8,86.87,,11.4,,57.25,0,0,,2.5,,1022.3,"Fog, Smoke Or Haze",40.71455,-74.00714,
New York,03/01/1959,31.9,42.8,36.6,34.9,93.83,,13.9,,92.21,0,0,,1.7,,1010,"Fog, Smoke Or Haze",40.71455,-74.00714,
New York,03/02/1959,38.4,46.5,41.7,30.1,63.86,,17.2,,221.88,0,0,,9,,1006.8,Smoke Or Haze,40.71455,-74.00714,
New York,03/03/1959,33.7,51,42,27.6,58.28,,17.3,,204.33,0,4.17,,7.7,,1011.1,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,03/04/1959,36.6,48.3,42.2,29.1,63.01,,22.5,,250.04,0.2,25,,9.9,,1015.4,"Snow Showers, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,03/05/1959,31.4,45.9,37.7,22.5,54.98,,15,,192.42,0,0,,10.9,,1028.5,Smoke Or Haze,40.71455,-74.00714,
New York,03/06/1959,38.2,58.9,47.8,39.7,76.55,,26.9,,168.75,1.5,62.5,,7.7,,999.7,"Rain, Fog, Rain Showers, Heavy Rain, Light Rain",40.71455,-74.00714,
New York,03/07/1959,29.9,43.6,38,16.3,41.17,,26.7,,268.54,0,0,,14.6,,1006,Snow Showers,40.71455,-74.00714,
New York,03/08/1959,25.1,42,32.9,15.5,49.1,,17.6,,266.54,0,0,,13.7,,1021.2,,40.71455,-74.00714,
New York,03/09/1959,35.7,52.5,43.1,33.3,69.04,,15.1,,177.46,0,0,,7.9,,1013.3,Smoke Or Haze,40.71455,-74.00714,
New York,03/10/1959,30.4,41.6,33.9,30.9,88.82,,18.7,,148.62,0.1,54.17,,3.8,,1011.3,"Ice, Light Snow, Light Drizzle, Fog, Light Rain, Smoke Or Haze, Light Freezing Rain",40.71455,-74.00714,
New York,03/11/1959,24.7,38.2,31.5,16.7,55.49,,13.8,,204.46,0,0,,11.9,,1020.7,"Light Snow, Smoke Or Haze",40.71455,-74.00714,
New York,03/12/1959,29,34.6,31.5,28.9,90.11,,24.7,,157.88,1.1,70.83,,5.2,,998,"Ice, Light Snow, Fog, Light Rain, Light Freezing Rain, Snow",40.71455,-74.00714,
New York,03/13/1959,26,37.6,31.3,16.4,54.23,,29.6,,277.38,0,0,,14.1,,999.5,,40.71455,-74.00714,
New York,03/14/1959,30.3,46,36.9,23.8,59.18,,14.7,,199.08,0,0,,7.3,,1016.7,Smoke Or Haze,40.71455,-74.00714,
New York,03/15/1959,35.4,51.2,42,38,85.81,,20,,95.96,0.1,16.67,,5.2,,1013.3,"Light Drizzle, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,03/16/1959,39,49.5,44.5,18.2,36.14,,24.2,,270.96,0,4.17,,14.4,,1012.5,,40.71455,-74.00714,
New York,03/17/1959,34.6,47.4,38.8,17.1,44.28,,19.7,,233.83,0.1,16.67,,11.3,,1016.4,"Snow Showers, Smoke Or Haze",40.71455,-74.00714,
New York,03/18/1959,27.4,36,32.1,13.2,46.17,,27.6,,301.21,0,0,,14.9,,1025.8,,40.71455,-74.00714,
New York,03/19/1959,28.5,59.1,43.7,19.5,38.72,,22.2,,235.21,0,0,,9.1,,1028.1,Smoke Or Haze,40.71455,-74.00714,
New York,03/20/1959,40.8,72,55.9,25.4,33.88,,17.6,,224.71,0,0,,7.2,,1019.5,Smoke Or Haze,40.71455,-74.00714,
New York,03/21/1959,38.4,67.8,54.1,41.1,63.05,,27.1,,213.25,0.2,20.83,,7.6,,1008.2,"Thunderstorm, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,03/22/1959,22.9,35.9,27.4,6.7,41.29,,29.7,,302.25,0,0,,14.9,,1016.1,,40.71455,-74.00714,
New York,03/23/1959,20.4,48.4,33.7,8.5,36.91,,19.2,,264.38,0,0,,12.1,,1022.8,,40.71455,-74.00714,
New York,03/24/1959,37,66.9,51.3,25.5,40.34,,16.3,,238.54,0,0,,7.8,,1017.7,Smoke Or Haze,40.71455,-74.00714,
New York,03/25/1959,42.4,52.4,47.7,33.2,58.27,,14.1,,71.29,0,0,,6,,1020.3,Smoke Or Haze,40.71455,-74.00714,
New York,03/26/1959,43.1,55,46.5,33.7,62.03,,15.8,,93.92,0,0,,8.3,,1020.5,"Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,03/27/1959,32.7,44.1,38.7,34.5,85.16,,29,,77.04,0.5,66.67,,5.6,,1008.2,"Ice, Light Snow, Rain Showers, Fog, Light Rain, Smoke Or Haze, Snow",40.71455,-74.00714,
New York,03/28/1959,27.4,38.8,32.1,13.8,50.2,,24.1,,336.29,0,16.67,,12.6,,1019.6,Light Snow,40.71455,-74.00714,
New York,03/29/1959,24.7,42.7,33.9,14.7,46.26,,14,,176.75,0,0,,13.2,,1031.7,,40.71455,-74.00714,
New York,03/30/1959,35.5,40.9,38.2,34.4,86.66,,15.3,,128.58,0.7,66.67,,4.2,,1025.3,"Ice, Light Drizzle, Rain, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,03/31/1959,39.9,53.5,46.8,43.1,87.26,,14.1,,203.79,0,8.33,,3.9,,1018.2,"Light Drizzle, Fog, Smoke Or Haze",40.71455,-74.00714,
New York,04/01/1959,40.3,57,47.2,42.7,85.11,,15.7,,170.92,0,0,,2.3,,1017.7,"Fog, Smoke Or Haze",40.71455,-74.00714,
New York,04/02/1959,42.6,57,49.1,47.9,95.58,,24.3,,180.62,0.5,45.83,,2,,1002.3,"Light Drizzle, Rain, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/03/1959,41.1,61,49.8,34.1,56.41,,25.3,,238.46,0,8.33,,10.9,,1001.8,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,04/04/1959,45,53.1,49.3,32.5,54.43,,19.9,,271.46,0,12.5,,13.5,,1008.9,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,04/05/1959,39.7,61.4,50.5,31.4,48.46,,21.3,,217.25,0,0,,12.4,,1017.2,Smoke Or Haze,40.71455,-74.00714,
New York,04/06/1959,46.5,56.5,52.2,32.6,49.1,,23.2,,266.83,0,4.17,,13.9,,1011.6,Rain Showers,40.71455,-74.00714,
New York,04/07/1959,40.5,63.4,51.1,22.7,34.19,,21,,253.5,0,0,,13.2,,1019.9,,40.71455,-74.00714,
New York,04/08/1959,54.1,83,66.6,44.3,45.66,81.7,19.7,,211.88,0,0,,8.3,,1014.1,Smoke Or Haze,40.71455,-74.00714,
New York,04/09/1959,49.7,70.4,59.4,43,55.64,,14.7,,58.5,0,0,,6.9,,1017.1,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,04/10/1959,45.4,54.4,49.3,45.8,87.76,,18.4,,74.75,0.3,66.67,,3.9,,1023.5,"Rain, Rain Showers, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/11/1959,44.5,53,48.3,44.8,87.75,,17.2,,177.08,0.3,62.5,,4.4,,1022.2,"Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/12/1959,34.1,46.6,41.4,29.2,64.03,,20.4,,145.83,0.1,29.17,,10.8,,1024.7,"Ice, Light Snow, Light Rain",40.71455,-74.00714,
New York,04/13/1959,34.6,49.7,41.4,25.7,55.55,,20.4,,85.75,0,0,,12.2,,1019.1,Light Snow,40.71455,-74.00714,
New York,04/14/1959,39.4,60,49,27.3,46.57,,18.6,,232.04,0,0,,11.3,,1012.8,Smoke Or Haze,40.71455,-74.00714,
New York,04/15/1959,45.4,73.3,59.1,27.8,32.75,,17.2,,276.5,0,0,,13.3,,1016.1,,40.71455,-74.00714,
New York,04/16/1959,50.7,77.1,65.8,34,32.23,,21,,240.5,0,0,,8.6,,1015.5,Smoke Or Haze,40.71455,-74.00714,
New York,04/17/1959,56.3,81,69.3,37.7,32.67,79.3,17,,239.79,0,0,,9.9,,1018.1,Smoke Or Haze,40.71455,-74.00714,
New York,04/18/1959,49.2,64.3,54.5,43.4,66.84,,18.2,,60.38,0,0,,6.7,,1019.5,"Light Drizzle, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/19/1959,48.9,73.6,60,50.2,71.63,,12.9,,161.96,0,0,,4.9,,1012.1,"Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/20/1959,47.4,59.3,51.1,45.6,82.1,,23,,104.62,0.2,37.5,,6.2,,1007.1,"Light Drizzle, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/21/1959,44.9,57.4,50.4,30.3,46.81,,16.2,,204.33,0,0,,10.4,,1015.1,"Light Drizzle, Rain Showers",40.71455,-74.00714,
New York,04/22/1959,41.7,58.1,48.9,24.3,39.1,,17,,98.79,0,0,,14.5,,1018.5,,40.71455,-74.00714,
New York,04/23/1959,41.6,56.1,48.1,29.8,50.64,,15.4,,128.54,0,0,,9.5,,1016.1,Smoke Or Haze,40.71455,-74.00714,
New York,04/24/1959,42.6,69.2,56.3,33.5,45.65,,17.5,,179.38,0,0,,6.5,,1017.3,Smoke Or Haze,40.71455,-74.00714,
New York,04/25/1959,53.1,71.5,61.4,39.7,45.9,,17.8,,188.12,0,0,,6.2,,1020,Smoke Or Haze,40.71455,-74.00714,
New York,04/26/1959,55.9,65.7,59.9,49.8,69.55,,14.7,,168.43,0,26.09,,5.8,,1017.7,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,04/27/1959,44.4,55.9,50.7,46.7,86.47,,23.1,,49.21,0.4,50,,4.3,,1015.1,"Rain Showers, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/28/1959,43.6,50.6,45.5,40,81.45,,22,,76.75,0.2,45.83,,8.6,,1014.8,"Light Drizzle, Rain, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/29/1959,42.7,65.5,50.9,42.4,74.68,,15.3,,143.75,0.3,20.83,,6.6,,1010.4,"Light Drizzle, Rain, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,04/30/1959,46.6,51.7,48.1,43.2,83.18,,12.3,,143.67,0,0,,4.4,,1011.6,"Light Drizzle, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,05/01/1959,46.5,64.9,54.7,39.2,63.6,,22.1,,260.25,0.2,29.17,,8.1,,1014.2,"Light Drizzle, Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,05/02/1959,48.4,55.5,52.1,35.3,53.1,,12.5,,157.21,0,4.17,,11.2,,1021,"Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,05/03/1959,49.9,75.8,61.4,43.9,57.57,,16.2,,209.29,0,16.67,,9.1,,1016.8,"Rain Showers, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,05/04/1959,50.6,75.9,62.9,35.2,37.73,,15.5,,182.54,0,0,,12.3,,1018.1,Smoke Or Haze,40.71455,-74.00714,
New York,05/05/1959,48.9,68.1,58.5,40.5,53.59,,18.5,,116.67,0,0,,9.7,,1022.6,Smoke Or Haze,40.71455,-74.00714,
New York,05/06/1959,53.8,81.6,65.9,44.3,47.84,80,14.2,,183.21,0,0,,7.5,,1019.5,Smoke Or Haze,40.71455,-74.00714,
New York,05/07/1959,56.2,70.7,62.9,53.3,71.47,,14.5,,87.88,0.2,8.33,,4.9,,1015.5,"Thunderstorm, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,05/08/1959,55.5,71,63,36.6,40.83,,20.4,,320.25,0,0,,13.8,,1018.1,Smoke Or Haze,40.71455,-74.00714,
New York,05/09/1959,47.6,66.3,56.7,31.4,39.36,,17.1,,206.46,0,0,,13.9,,1025.8,,40.71455,-74.00714,
New York,05/10/1959,47.1,67.4,58.4,43.9,59.04,,14.6,,180.96,0,0,,11.1,,1023.7,Smoke Or Haze,40.71455,-74.00714,
New York,05/11/1959,57.9,81.4,69.4,59.4,71.52,82.7,16,,210.33,0,0,,5.8,,1020.3,Smoke Or Haze,40.71455,-74.00714,
New York,05/12/1959,63.9,87.6,76.2,61.9,63.84,88.7,15,,212.75,0,0,,6.5,,1017.6,Smoke Or Haze,40.71455,-74.00714,
New York,05/13/1959,57.3,74.5,66.9,58.8,76.77,,18.6,,161.33,0.6,33.33,,7,,1011.7,"Rain Showers, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,05/14/1959,53.9,66.3,60.6,46.5,63.33,,20.5,,289.96,0.1,8.33,,10.8,,1003.8,"Fog, Rain Showers, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,05/15/1959,48.3,55.9,52.8,36.6,54.17,,17,,284,0,0,,14.8,,1008.7,Rain Showers,40.71455,-74.00714,
New York,05/16/1959,44.1,62.5,52.7,29.9,45.1,,17.8,,280.67,0,0,,14.4,,1015,,40.71455,-74.00714,
New York,05/17/1959,47,66.4,56.1,36.1,50.06,,18.2,,255.79,0,0,,13.2,,1016.7,Rain Showers,40.71455,-74.00714,
New York,05/18/1959,53.9,70.6,62.1,42.4,49.97,,13.3,,215.96,0,8.33,,9.2,,1019.9,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,05/19/1959,60,69.6,64,57.9,80.78,,10.5,,158.17,0,8.33,,4.6,,1022.3,"Light Drizzle, Rain Showers, Fog, Smoke Or Haze",40.71455,-74.00714,
New York,05/20/1959,67.8,91.5,78.5,66.3,68.64,94.6,17.8,,224.08,0,0,,6.6,,1020.6,"Fog, Smoke Or Haze",40.71455,-74.00714,
New York,05/21/1959,70.6,87.2,78.5,66.6,68.07,90.4,14.3,,206.42,0,0,,7.5,,1019.7,Smoke Or Haze,40.71455,-74.00714,
New York,05/22/1959,73.1,90.4,78.2,68.8,73.77,95,17.1,,237.12,0.5,12.5,,6.2,,1014.4,"Thunderstorm, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,05/23/1959,56.9,76.4,67.9,52.2,57.77,,21,,147.75,0,0,,13.8,,1017.6,Rain Showers,40.71455,-74.00714,
New York,05/24/1959,54.4,67.9,60,45,59.58,,25.1,,215.62,0,0,,14,,1019.6,,40.71455,-74.00714,
New York,05/25/1959,50.1,69.7,60.3,41.3,51.34,,17,,152.17,0,0,,11.2,,1027.2,Smoke Or Haze,40.71455,-74.00714,
New York,05/26/1959,54.1,72.4,63.9,50.7,63,,15.7,,205.29,0,0,,8,,1026.1,Smoke Or Haze,40.71455,-74.00714,
New York,05/27/1959,65.5,83.7,74.4,60.9,63.8,85.1,17.1,,211.12,0,0,,7.6,,1023.3,"Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,05/28/1959,72.6,89.5,79.3,66.7,66.35,92.3,14.5,,200,0,0,,5.5,,1020.2,Smoke Or Haze,40.71455,-74.00714,
New York,05/29/1959,67.8,81.2,75.3,64.9,70.93,83.3,13.3,,95.92,0,0,,3.7,,1018.1,Smoke Or Haze,40.71455,-74.00714,
New York,05/30/1959,63.2,89.4,75.8,63.2,69.04,90.5,18.7,,211.67,0,0,,6.7,,1014.8,"Fog, Smoke Or Haze",40.71455,-74.00714,
New York,05/31/1959,61.1,76.4,71.2,57.4,62.7,,18.7,,102.08,0,0,,11.3,,1019.1,,40.71455,-74.00714,
New York,06/01/1959,57.3,63.4,61,54.3,78.58,,15.6,,121.62,0,0,,7.6,,1019,Smoke Or Haze,40.71455,-74.00714,
New York,06/02/1959,61.5,65,62.7,61.1,94.32,,20.5,,105.08,1.3,58.33,,2.5,,1012.4,"Light Drizzle, Rain, Fog, Heavy Rain, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,06/03/1959,61.9,80.4,71.1,58.6,67.56,80.8,19.8,,279.25,0.1,20.83,,12,,1010.1,"Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.71455,-74.00714,
New York,06/04/1959,65.5,85.9,74.5,53.5,49.32,83.5,14.7,,164.33,0,0,,11.9,,1018.5,,40.71455,-74.00714,
New York,06/05/1959,65,82.1,72.7,57.1,59.42,82.3,14.9,,168.62,0,0,,6.6,,1017.2,"Thunderstorm, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,06/06/1959,62.7,87.4,73.7,57.8,59.96,85.8,12.9,,243.04,0.2,12.5,,8.5,,1012.8,"Thunderstorm, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,06/07/1959,62.9,84.4,72.8,57,59.83,83,12.9,,170.75,0,0,,10.7,,1017.4,,40.71455,-74.00714,
New York,06/08/1959,65.6,91.5,79.2,57.2,49.67,90.4,12.9,,248.79,0,0,,9,,1019.3,Smoke Or Haze,40.71455,-74.00714,
New York,06/09/1959,71.3,94.4,84.1,61.2,47.77,94.1,17.5,,258.25,0,0,,7.4,,1017.4,Smoke Or Haze,40.71455,-74.00714,
New York,06/10/1959,75.3,92.9,85.4,61.9,47.08,93.6,17.3,,269.83,0,0,,4.5,,1016.2,Smoke Or Haze,40.71455,-74.00714,
New York,06/11/1959,63.4,82.6,74.2,57.8,57.15,84.5,17.2,,146.88,0,0,,9,,1018.8,Smoke Or Haze,40.71455,-74.00714,
New York,06/12/1959,61,75,66.5,60.6,81.94,,17.1,,118.17,0,8.33,,6.4,,1017.3,"Light Drizzle, Thunderstorm, Fog, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,06/13/1959,65,81,71.5,66.2,84.05,84.1,17.7,,233.21,1.1,41.67,,6.6,,1005.2,"Thunderstorm, Fog, Rain Showers, Smoke Or Haze",40.71455,-74.00714,
New York,06/14/1959,53.9,65.4,59.8,39.1,47.74,,32.7,,315.58,0,0,,14.8,,1006.5,,40.71455,-74.00714,
